country_name,country_code,series_name,series_code,variable_name,education_level,gender,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014
Luxembourg,LUX,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,160,291,449,728,975,1038,757,933,629,1893,1602,1556,1775,2247,2856
Malta,MLT,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,143620,149730,150246,149997,147950,151746,153030,156918,159960,160463,164254,168381,173307,174895,177925
Malta,MLT,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,43797,44233,46603,45429,43672,46947,47521,50713,53404,53853,55946,58109,62685,64107,65475
Malta,MLT,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,99835,105467,103595,104587,104250,104701,105518,106224,106549,106658,108243,110303,110650,110739,112557
Malta,MLT,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,24559,30844,26744,35099,25743,33081,32901,38916,33432,47176,45170,49336,49739,51944,53555
Malta,MLT,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,11256,12430,13189,15219,7468,15164,12783,14301,13618,19118,19525,22895,22943,22245,24553
Malta,MLT,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,13178,17613,11810,17152,18348,16229,19204,24007,19179,27518,25329,25149,25117,29678,29265
Malta,MLT,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,124087,121880,131165,125098,126349,128226,129922,127418,132607,124680,127461,129316,139858,139741,143230
Malta,MLT,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,34775,32600,37702,32437,36990,36008,38967,40317,42402,40444,40505,40792,47076,49875,52380
Malta,MLT,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,89552,89964,94582,95906,89446,93394,91379,87422,90673,84580,87136,89566,93942,89809,92522
Malta,MLT,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,138593,146735,145889,140847,143660,142642,143695,147346,153881,149391,156041,158446,157016,158105,159065
Malta,MLT,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,94843,103569,95825,99462,102373,95278,96444,98044,101328,95352,100341,100486,97704,96786,92860
Malta,MLT,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,42571,43304,46603,42249,42187,44975,45335,48177,51748,51376,53876,55785,57921,59042,60106
Malta,MLT,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,153276,161173,161381,162159,159601,162993,164195,167827,170170,172356,176238,179894,184959,186854,189081
Malta,MLT,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,46842,48132,50821,50421,47625,51252,51822,55063,57300,58283,60222,62550,67621,68417,69212
Malta,MLT,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,106434,113041,110560,111738,111976,111741,112373,112764,112870,114073,116016,117344,117338,118437,119869
Malta,MLT,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,111432,114433,116840,112701,105017,97796,97532,98179,98188,92900,91468,89767,88225,85766,85465
Malta,MLT,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,30588,30034,32475,31311,26337,25934,26326,27091,27848,24945,24269,23394,25155,24151,23601
Malta,MLT,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,80783,84442,84357,81457,78719,71849,71132,71041,70318,68102,67289,66534,63128,61824,62332
Malta,MLT,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,30349,25465,24046,28054,30324,39933,39899,40278,41521,47053,49347,51090,54378,56990,58048
Malta,MLT,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,11757,10348,10469,10588,11144,14402,12904,14647,16044,17835,19211,21079,22383,23399,24501
Malta,MLT,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,18626,15147,13599,17431,19148,25477,26970,25710,25396,29203,30164,29923,32033,33518,33204
Malta,MLT,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,11496,20469,19527,20108,24259,24938,26435,29370,30290,32058,35248,38857,42171,44284,45569
Malta,MLT,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,4450,7653,7776,8471,10144,10865,12489,13270,13351,15387,16681,18014,20016,20867,21110
Malta,MLT,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,6918,12774,11719,11621,14109,14191,14047,16012,16931,16655,18447,20653,22177,23095,24333
Malta,MLT,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,9656,11443,11135,12162,11651,11247,11165,10909,10210,11893,11984,11513,11652,11959,11156
Malta,MLT,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,3045,3899,4218,4992,3953,4305,4301,4350,3896,4430,4276,4441,4936,4310,3737
Malta,MLT,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,6599,7574,6965,7151,7726,7040,6855,6540,6321,7415,7773,7041,6688,7698,7312
Malta,MLT,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,8005,9086,9153,9316,9624,8795,8765,8203,8076,8396,8689,8140,8308,8407,7798
Malta,MLT,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,2262,2803,3024,3319,3277,2915,3144,3123,2903,2857,2784,2691,3130,2815,2336
Malta,MLT,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,5728,6309,6171,5978,6367,5949,5607,5062,5183,5502,5954,5435,5170,5635,5411
Malta,MLT,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,1313,2128,1414,2019,1701,1743,1686,2051,1746,2652,2684,2671,2249,2404,2175
Malta,MLT,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,627,1025,806,1428,605,1003,774,892,803,1103,1180,1323,1229,957,747
Malta,MLT,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,680,1113,606,594,1097,760,919,1158,942,1535,1516,1324,1010,1455,1302
Malta,MLT,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,338,229,323,742,338,675,681,665,388,821,599,679,1095,1148,1183
Malta,MLT,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,152,70,316,245,71,387,370,335,191,470,312,395,578,543,654
Malta,MLT,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,185,159,0,501,263,296,315,327,196,341,288,282,508,608,600
Netherlands,NLD,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,7946434,8148314,8249620,8204946,8177851,8197544,8328515,8542354,8699823,8727109,8469930,8500278,8521168,8395437,8405987
Netherlands,NLD,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,3400008,3527336,3581483,3617507,3612272,3659231,3728788,3854592,3956532,3992480,3879333,3909469,3930223,3887184,3880230
Netherlands,NLD,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,4541457,4620623,4671416,4589421,4564678,4537127,4599289,4691073,4749748,4730491,4595404,4586006,4595090,4505448,4524336
Netherlands,NLD,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,3981163,4685281,4768280,4512720,4792221,4918526,4988781,5005819,5098096,5271174,4997259,5202170,5180870,5482220,5236930
Netherlands,NLD,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,1720404,1982363,2016375,2054744,2037322,2104058,2166426,2231809,2282919,2455375,2327600,2357410,2385645,2573316,2460066
Netherlands,NLD,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,2243480,2721547,2774821,2446161,2766195,2822093,2842361,2786498,2826100,2814642,2669930,2838738,2803005,2910520,2777942
Netherlands,NLD,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,5324111,5288256,5238509,5341420,5070268,4975909,5030423,5176666,5533087,5445716,5327586,5261672,5180870,4844167,4841848
Netherlands,NLD,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,2216805,2246913,2256334,2177739,2199874,2235790,2229815,2289627,2449093,2439405,2358635,2408233,2369925,2192372,2192330
Netherlands,NLD,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,3142689,3058853,2994378,3189647,2875747,2740425,2800967,2903774,3106335,3008592,2977822,2852496,2812195,2644698,2642212
Netherlands,NLD,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,6746522,6689766,6880183,6752671,6738549,6697394,6862696,7081612,7012057,6981687,6801354,6774721,6885103,6800304,6850879
Netherlands,NLD,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,3882946,3932150,4026761,3951491,3902800,3797576,3872602,3954575,3909042,3784393,3731468,3700907,3731213,3653919,3687334
Netherlands,NLD,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,2862806,2783068,2893838,2861448,2871757,2923726,3001674,3133783,3125660,3197977,3080191,3084571,3167760,3144732,3162388
Netherlands,NLD,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,8166941,8323099,8469836,8511355,8572171,8601830,8666509,8824746,8950435,9034274,8869037,8891504,8998065,8998325,9019299
Netherlands,NLD,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,3523324,3617780,3688448,3760402,3802392,3855881,3900406,3998539,4078899,4137285,4062129,4089403,4145805,4148542,4154422
Netherlands,NLD,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,4643617,4705319,4781388,4750953,4769779,4745949,4766103,4826207,4871536,4896989,4806908,4802101,4852260,4849783,4864877
Netherlands,NLD,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,2507251,2488607,2498602,2408713,2323058,2245078,2235959,2232661,2264460,2258569,2252735,2249550,2213524,2042620,2074439
Netherlands,NLD,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,1060521,1060010,1065961,1052913,1026646,994817,967301,979642,995251,984674,974911,985546,965973,891937,897355
Netherlands,NLD,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,1444165,1425712,1429635,1354022,1292610,1248185,1267783,1254814,1276342,1278114,1278638,1262953,1251883,1149399,1172435
Netherlands,NLD,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,3642456,3737072,3786017,3719462,3643173,3681583,3743932,3821115,3768133,3776326,3716127,3698866,3752193,3797293,3824183
Netherlands,NLD,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,1613682,1660561,1685621,1677139,1646436,1677308,1720079,1771353,1762084,1779033,1758902,1742086,1766113,1763130,1761475
Netherlands,NLD,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,2029261,2079751,2094248,2038159,1998537,2007536,2020828,2055964,2007073,1997971,1956412,1959257,1984574,2032059,2062708
Netherlands,NLD,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,1968233,1980897,2066640,2281043,2468785,2563345,2565287,2647424,2783585,2854831,2784878,2800824,2888379,2942452,3030484
Netherlands,NLD,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,827981,842943,877851,985225,1076077,1137485,1166221,1203560,1276695,1319794,1279571,1308609,1359824,1398059,1462357
Netherlands,NLD,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,1137686,1133982,1195347,1292259,1392776,1423785,1401234,1443036,1510176,1537655,1504562,1498256,1528462,1547081,1571355
Netherlands,NLD,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,220507,174785,220216,306409,394320,404286,337994,282392,250612,307165,399107,391226,476897,602888,613312
Netherlands,NLD,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,123316,90445,106965,142895,190120,196650,171618,143947,122367,144805,182796,179934,215582,261358,274192
Netherlands,NLD,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,102160,84696,109972,161532,205101,208822,166814,135134,121788,166498,211504,216095,257170,344335,340541
Netherlands,NLD,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,110033,74284,92931,137884,163248,161714,135536,116910,103753,121637,163634,151796,186944,209202,231219
Netherlands,NLD,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,60918,39615,46744,61731,82892,83576,71908,60602,51761,55750,73118,71434,84724,88339,100354
Netherlands,NLD,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,51693,34810,44649,75436,80810,78935,63723,54864,49324,67432,88620,82332,100296,121894,131449
Netherlands,NLD,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,72767,61350,80379,106937,149842,158884,133846,111262,91223,115494,148069,149057,186944,255022,260044
Netherlands,NLD,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,42914,32831,39577,56872,74337,76497,68990,58443,46622,56329,71656,69095,85586,113952,119273
Netherlands,NLD,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,31465,28627,39480,49267,75887,82693,65224,51486,42139,60605,74449,81684,99782,142210,141665
Netherlands,NLD,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,33297,31287,36556,54234,69400,73984,59487,48289,48619,61433,78624,79419,91564,114549,113463
Netherlands,NLD,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,17881,13476,14761,19862,27567,32054,27116,22600,21659,28961,34366,34727,40529,49397,50725
Netherlands,NLD,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,16141,17871,21115,33760,42046,41973,32529,25270,25576,33133,43570,45596,49891,65768,63000
Poland,POL,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,14441776,14185466,13785705,13890012,14002066,14377191,14958916,15682547,16346301,16409403,16348393,16415385,16448666,16410358,16634947
Poland,POL,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,6455702,6364629,6241541,6307255,6314109,6391720,6625302,6977656,7226377,7302021,7328886,7331851,7355528,7339118,7458187
Poland,POL,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,7987032,7825541,7546576,7590181,7689456,7980114,8324523,8707853,9117417,9106903,9016758,9077926,9097383,9065432,9177408
Poland,POL,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,11437887,11291631,11125064,11375920,11369678,11846805,12430859,13126292,13747239,13849536,13912483,13953077,14047161,14129319,14322689
Poland,POL,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,5242030,5142620,5130547,5279173,5221768,5413787,5664633,6014740,6301401,6323550,6427433,6452029,6531709,6546493,6675077
Poland,POL,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,6150015,6135224,5991981,6094916,6136186,6400051,6717890,7079484,7366873,7504088,7474892,7452977,7478049,7542439,7608071
Poland,POL,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,3596003,3432882,3267212,3319713,3542523,3637430,3859401,4202923,4593310,4725909,4626596,4842539,4967497,4939518,4990484
Poland,POL,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,1510634,1546605,1479245,1482205,1629040,1597930,1676202,1918855,2016159,2212512,2176679,2280205,2324347,2363196,2394078
Poland,POL,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,2124550,1885955,1788538,1836824,1914675,2034929,2181025,2281457,2580229,2504398,2443541,2550897,2638241,2565518,2578851
Poland,POL,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,13849664,13632232,13179134,13098282,13105934,13284524,13657490,14051562,14368399,14243362,14157709,14035154,13882674,13751880,13956720
Poland,POL,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,7619629,7418613,7101328,7051279,7035852,7206043,7425474,7514877,7740687,7567836,7456859,7344042,7250615,7125430,7195088
Poland,POL,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,6229752,6205513,6054295,6036043,6023660,6033783,6181407,6475265,6568777,6586423,6603327,6591334,6539065,6502459,6637787
Poland,POL,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,17254213,17384149,17210618,17233266,17307869,17469248,17353731,17347950,17595588,17875167,18084506,18158612,18296625,18294714,18280161
Poland,POL,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,7901716,7955786,7870796,7874226,7872954,7900766,7785314,7778881,7854758,7997832,8143207,8182869,8255363,8255476,8250207
Poland,POL,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,9352497,9428363,9339822,9359040,9434915,9568482,9568417,9569069,9740830,9877335,9941299,9975743,10041262,10039238,10029954
Poland,POL,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,2726166,2729311,2529961,2292024,2163484,2008964,1822142,1752143,1671581,1573015,1501014,1452689,1390543,1298925,1206491
Poland,POL,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,1224766,1233147,1117653,1000027,944754,837481,724034,684542,644090,599837,578168,556435,520088,462307,429011
Poland,POL,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,1505752,1499110,1419653,1291548,1226539,1176923,1100368,1052598,1022787,967979,914599,897817,873590,823217,772306
Poland,POL,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,12405779,12447050,12357224,12218386,12150124,12123658,11956721,11848650,11947405,11922736,11899605,11821256,11746433,11580554,11406821
